feature_set,sampling_file,training_set,model,grid_row,step,estimate_LogLoss,estimate_MSE,estimate_R2_Score,estimate_AUC,ci_lower_LogLoss,ci_lower_MSE,ci_lower_R2_Score,ci_lower_AUC,ci_upper_LogLoss,ci_upper_MSE,ci_upper_R2_Score,ci_upper_AUC,evaluation_set,estimate_F1_Score,ci_lower_F1_Score,ci_upper_F1_Score,threshold_F1_Score,selection_set
FS_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.292900923226017,0.0887411548755084,0.282696759092518,0.859217493104073,0.291111325826475,0.0881333455290162,0.279335420366356,0.857107922080699,0.294615358143042,0.0892954789098323,0.285935633138434,0.860561109335255,evaluation_set,0.548021978825991,0.544746038977748,0.551319556036426,0.260161309157594,evaluation_set
FS_childcare,pmt_train_and_evaluation_samples_seed_1_241016.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.290591604077443,0.0881308571318742,0.287629854115244,0.862180303754709,0.28895598107049,0.0875664069962562,0.284480085127095,0.860419288851104,0.292278273624886,0.0886867551460724,0.290798693035633,0.863479567532599,evaluation_set,0.550376599634369,0.547004250182445,0.553432258482735,0.260032897346947,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.363175993758699,0.109298188251209,0.116532292509685,0.746941113101421,0.361265050273766,0.108600840079372,0.11390991402642,0.744501255779651,0.364884755490685,0.10992476973948,0.118947872112207,0.749006102873438,evaluation_set,0.411701599141748,0.408520738146076,0.414721871309035,0.214592575779971,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.328383110088457,0.0977541345863651,0.209843982205623,0.808687594045645,0.326515309695917,0.0971389093596988,0.205934883000323,0.806360506373988,0.330455028016683,0.0984117444578069,0.212910746792573,0.810754030920176,evaluation_set,0.503101197754762,0.499845021272176,0.505914382275398,0.223578587878619,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.30348131067044,0.0919198986438952,0.257002669238977,0.846513818937609,0.301732585291593,0.0913115541813787,0.254267029117251,0.844964730740246,0.305194954036218,0.092512373483783,0.259562720255929,0.848083384836731,evaluation_set,0.52740435875068,0.524577919524551,0.530327310979155,0.251500483562588,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.292953499529081,0.0889526469062743,0.280987248783493,0.859565804036024,0.291281878288868,0.0883594447814347,0.277305184796272,0.857906412157482,0.2946301422081,0.0895438195128276,0.284024109756337,0.860892877212915,evaluation_set,0.546120277379244,0.543171743311797,0.549144355963692,0.270325848594812,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.287565731596293,0.0874287317169589,0.293305200986138,0.865660039843395,0.285938562510511,0.0868195288575145,0.29008945988286,0.864153472997364,0.289185033333513,0.0879766526888339,0.296376495269935,0.866961893386211,evaluation_set,0.552452295076914,0.549281118881819,0.555987621664985,0.29001844602119,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_2000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.286937838628058,0.0872956504235074,0.29438090980727,0.866498843418382,0.285351730386027,0.0867480738910164,0.291083545104919,0.865115000444132,0.288413193045401,0.0878249607353432,0.297543272612119,0.867754164953387,evaluation_set,0.553544911923133,0.550157633394513,0.556834833036644,0.260018564363677,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_3000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.286447796222003,0.0871708982862138,0.295389293262684,0.867037794480415,0.28483535151826,0.0866082706758312,0.292234724279886,0.865505823574978,0.288089649061758,0.0877226529951178,0.298793796327296,0.868337990538851,evaluation_set,0.554060153157486,0.550514561990802,0.556850084075142,0.270011702962737,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.345379424113565,0.102726673201738,0.169650477068707,0.781162399127418,0.343370710808442,0.102053109607398,0.166964828728002,0.778652480455683,0.347520435603456,0.103392651325326,0.17196637866496,0.783314638532906,evaluation_set,0.469795776368091,0.466723144528838,0.472887069574895,0.216152667514206,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_5000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.310565404596133,0.0940264991210438,0.239974816134341,0.838594365425869,0.308825282526577,0.0934143609006398,0.236692990528927,0.836912035425688,0.31239113989338,0.0946368419067433,0.243035040626147,0.840087861705868,evaluation_set,0.518681825165156,0.515693231269649,0.521210541095084,0.263095434841127,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_50000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.295559012854719,0.0895855642769869,0.275871317152046,0.856110805612808,0.293857014175909,0.0890129683117225,0.272890272500363,0.854444398551789,0.297277245207602,0.0901716654834874,0.278592059794659,0.857422636175215,evaluation_set,0.54249687023937,0.539339851618604,0.545498447978553,0.270597425524502,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.288729673466131,0.0877684711980508,0.290559054272212,0.864308135772054,0.287211638442661,0.0872056063685263,0.287198321733674,0.862729963921492,0.29037059887586,0.088319709491628,0.29370911083041,0.865485576510321,evaluation_set,0.55100271713397,0.547702202899424,0.554076046367314,0.260079487548671,evaluation_set
FS_education,pmt_train_and_evaluation_samples_seed_1_241016.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.286106851656951,0.0870575306144346,0.296305654994684,0.867386882626005,0.284495161424642,0.0865047120548918,0.293002142973527,0.86604214734577,0.287676796708354,0.0875810574282479,0.299374022365157,0.86874870481405,evaluation_set,0.554729582577133,0.5515324196053,0.557582674455933,0.260002448255181,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.361777598335784,0.109066434977545,0.118405576382577,0.752151504978047,0.360035944932642,0.108403157798461,0.115833243551045,0.749898426959102,0.363441273311743,0.109667009291205,0.120596335839889,0.754305738489337,evaluation_set,0.416003737319808,0.412703313163998,0.418824604413193,0.206110173791766,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.328181098733258,0.0975000794064201,0.211897534519647,0.809639772194862,0.326241965027349,0.0968654779055244,0.208275265566087,0.807257626614229,0.330276734228489,0.0981506763929502,0.214927974307915,0.811658981597631,evaluation_set,0.504020467836257,0.50077312006334,0.506800423441791,0.232995991680423,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.306699597397253,0.0927407857795597,0.250367360022443,0.842256294535251,0.304851243729355,0.0921320556748907,0.246817995143285,0.840571058752536,0.308646612457998,0.0933236828470017,0.253121703819681,0.843842576884233,evaluation_set,0.523938091797544,0.520961713449762,0.526860404908879,0.260666470698981,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.296674362582292,0.0898059973745926,0.274089535344747,0.854613548120445,0.294784091289313,0.0891815942762417,0.270788810609058,0.852824143846338,0.298363518919581,0.0904257545865852,0.277656921567288,0.855962465888767,evaluation_set,0.540913335680715,0.537964979705923,0.543559911840193,0.280056048747838,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.291522789398578,0.088383225076621,0.285589939884671,0.860910437914047,0.28966760747195,0.087742186026452,0.282309949647852,0.859168257589677,0.293171328059467,0.0889947635642783,0.288687168265944,0.862234675454389,evaluation_set,0.548200773122789,0.544995376266419,0.551266365663301,0.270034546419424,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_2000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.290639886223667,0.0880985663686481,0.287890863442269,0.861852991493095,0.288885648421715,0.0874748024435056,0.284651733516891,0.86028582636493,0.292207622541343,0.0886786328628971,0.291145134473754,0.863279032235363,evaluation_set,0.550120337400257,0.546941547917055,0.553371781278718,0.280010487749905,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_3000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.290234707002459,0.0880168313799384,0.28855153517208,0.862407312566465,0.288366242578351,0.0873830085365527,0.285430061807142,0.860811227609255,0.291787824717617,0.0885930328788914,0.291745696217958,0.863792710127802,evaluation_set,0.551089039512635,0.547697129261758,0.554281325164779,0.270014430188705,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.349412804187268,0.103308951067621,0.164943869397301,0.778692117572546,0.347355987905145,0.10262931348313,0.161643838461672,0.776101745524522,0.351681140391119,0.104024700820236,0.167407363985013,0.780905922400086,evaluation_set,0.467215633257543,0.464017075341634,0.470528929948702,0.213349380472221,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_5000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.313775803429418,0.0947349038248907,0.234248713170543,0.833255712481171,0.312037377230804,0.0941214438075781,0.231035213429151,0.831667589558996,0.315702126189668,0.095334386233365,0.236804046035898,0.834696219817475,evaluation_set,0.515167047914866,0.512165783934258,0.517712542446425,0.250969308128675,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_50000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.298958780544856,0.0904145588704429,0.26917047457889,0.851705079403397,0.297024866259263,0.0897578454825911,0.265973624888287,0.849889612735424,0.30082032809604,0.0909812362430131,0.272547890266687,0.853085827447081,evaluation_set,0.538359563043881,0.535353773258295,0.541281990001578,0.260386309640679,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.292527654889735,0.088650728000638,0.283427688169345,0.859602388116974,0.290805456658147,0.0880210452343952,0.280042208059239,0.857755837070132,0.29406811063057,0.0892312286703086,0.28663220546476,0.860950063257915,evaluation_set,0.547245310670335,0.544120672677856,0.550114572358196,0.250089039800257,evaluation_set
FS_employment,pmt_train_and_evaluation_samples_seed_1_241016.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.289926825022179,0.0879198552126205,0.289335402806049,0.862760369932188,0.288179583559556,0.0872965842698845,0.286347503548313,0.861185987399558,0.291487023444765,0.0884876076739663,0.292503968769401,0.864075361582424,evaluation_set,0.551321482562686,0.547730352544702,0.553688321675175,0.27002158215055,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.344181359282005,0.103458419669916,0.163735700391716,0.786663418388741,0.342303627376857,0.102760562849812,0.160647303223019,0.784835007687697,0.345867638809593,0.104083454215759,0.166457361057586,0.788475952491898,evaluation_set,0.453731472715842,0.449980358965501,0.457232531147054,0.204578768182054,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.312265471960867,0.0932316884841192,0.246399346517944,0.834658166748341,0.310379567106185,0.0925996621226658,0.243572894022966,0.832809475885765,0.314103352594082,0.093815849312624,0.249532838964582,0.836295473872621,evaluation_set,0.529585505277538,0.526600703919206,0.532429033217033,0.241931140927562,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.293581653111732,0.0891938611578254,0.279037490921615,0.860494625206633,0.2917206832994,0.0885680749867047,0.275630886315159,0.858849759396813,0.295187720182755,0.0897736707829927,0.282180802789897,0.861968416221263,evaluation_set,0.548925762082346,0.545636519069656,0.551852762052996,0.270572246347509,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.282988463015421,0.086076009179761,0.304239386611082,0.872321547063868,0.281218622659217,0.0854695058117198,0.300544526787144,0.870722928447258,0.284584822258978,0.0866344658300982,0.307697747207483,0.873688188032104,evaluation_set,0.565455966805977,0.562275967873842,0.568672158450615,0.280133457261412,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.278178567651422,0.0847066494944485,0.315308051895196,0.877294521500467,0.276249559779561,0.0840693839076772,0.312322480950208,0.875838824929906,0.27976619980037,0.0852026602267877,0.31843938263713,0.878563429906167,evaluation_set,0.572754665271812,0.569001959693968,0.575895379396171,0.270084273711235,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_2000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.277476088335511,0.0845145140308967,0.316861101220419,0.878106057090173,0.275757334542109,0.0839409932101554,0.313638764673021,0.876670701115538,0.278991191486603,0.0850184052946997,0.320069744650302,0.879363045275982,evaluation_set,0.573236697359224,0.569843202322406,0.576577566609699,0.290022189374149,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_3000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.276874369598935,0.0843450149459039,0.318231178533102,0.878761126740328,0.275030213301924,0.0837288950973688,0.315048515183512,0.877484072064816,0.278288020979843,0.0848683091359773,0.321559866432496,0.880056848122901,evaluation_set,0.573918542683726,0.570299284544982,0.577677147212093,0.300031636168846,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.330251532896438,0.0984009353091195,0.204615830111998,0.81270875015284,0.328199258911181,0.097732946736514,0.201836907499618,0.810800041475982,0.332396705223544,0.0990736860439325,0.20759985950039,0.815156059185017,evaluation_set,0.500701104520812,0.497536278262789,0.5035723010304,0.202937770651089,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_5000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.300133275275953,0.091111198420803,0.263539470475792,0.853244344988634,0.298256149669309,0.0904816196708608,0.260541244099139,0.851551143845866,0.301756082468336,0.0916819513578189,0.267192688380464,0.854813154066895,evaluation_set,0.537192711410006,0.534262428360881,0.54025066523363,0.260694783427338,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_50000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.285247057587346,0.0867085360929222,0.299126611085361,0.869783070927043,0.283462749997617,0.0861131693713843,0.295275581794902,0.868164640615712,0.28682353438349,0.0872649446510273,0.30250908062122,0.871209440193956,evaluation_set,0.562411977221236,0.559232968500257,0.565525537970827,0.290127774361756,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.279383496497095,0.0850834781526464,0.312262109815995,0.876040650790866,0.277595207262951,0.0844697165501006,0.309102236208665,0.874665730631392,0.281007921063043,0.0855975373128103,0.315448480434036,0.877358386684426,evaluation_set,0.571995032245515,0.568643205232191,0.575312150946274,0.280061183715394,evaluation_set
FS_family_AS_prefer,pmt_train_and_evaluation_samples_seed_1_241016.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.276767456852457,0.0842999847327783,0.318595162051899,0.878753116231894,0.274959903275959,0.0837103516694308,0.31548171403879,0.877420228784895,0.278250928368455,0.0848275076406574,0.321931363688474,0.880010118207953,evaluation_set,0.574629590191366,0.57109600090823,0.578358742737452,0.290029716599117,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.366435699021852,0.110897495990689,0.103604935114503,0.743821764750947,0.364605743550326,0.110237060392501,0.100964079875554,0.741662916182417,0.368257150934963,0.111543107401657,0.106023404362291,0.746133230029401,evaluation_set,0.405220864242433,0.402250371289448,0.40781564199698,0.200053636166322,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.328336453046604,0.097312129468525,0.213416751840739,0.80864734187725,0.326449354196112,0.0966864394591941,0.209651995009059,0.806473637029815,0.330388000168531,0.0979524269601198,0.216356845605149,0.810729961110513,evaluation_set,0.506198721042471,0.50259392858114,0.508758415977926,0.232473834098463,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.307025420699027,0.0927605833236621,0.250207334580283,0.84160619808611,0.305043186521617,0.0921109941268665,0.247009871302023,0.840025414473325,0.308787153509588,0.0933396101186696,0.253132711760826,0.843173000865513,evaluation_set,0.525565254288659,0.522641916007344,0.528721959099962,0.26093926976954,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.295517768250566,0.0892894449783124,0.278264877760226,0.855508514327223,0.293714032630251,0.088654271081013,0.274678603740942,0.853693011863507,0.297202168296049,0.0898779795804682,0.281423286088063,0.856941116060972,evaluation_set,0.545326013386478,0.542319013574736,0.548482220391322,0.270100945529596,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.290636743224773,0.0879292512913016,0.289259453403551,0.861478853631363,0.288819581105817,0.0873058245025225,0.286172669762355,0.859720973057326,0.292296269774532,0.088517953967343,0.292273265112683,0.862658415180012,evaluation_set,0.551817779608525,0.548435387243251,0.554738009044531,0.280030450495041,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_2000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.29005005245114,0.0877659435804604,0.290579485246904,0.862160197256571,0.288236618258546,0.0871696096438101,0.287423854826438,0.860449298110589,0.291657941097604,0.0883190726281877,0.293665417378629,0.863526246249845,evaluation_set,0.553697927185955,0.550229668480109,0.556524147183673,0.270013531175852,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_3000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.289612443320535,0.0876595832453694,0.291439206006362,0.86274447100254,0.287898512938081,0.0870787517829867,0.288377269066923,0.861190752995866,0.291234580454241,0.0882168650436953,0.294546396215743,0.864083027940738,evaluation_set,0.553801208224146,0.550614286383195,0.55724809046673,0.260020382396288,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.351953298951012,0.103797566329572,0.160994345510151,0.776045623920831,0.349890865182454,0.103115707975395,0.158110066570174,0.77374101612565,0.354127078630327,0.104505508784464,0.163477556763322,0.778077619840927,evaluation_set,0.464205306296629,0.460685485328972,0.46724846359357,0.203670325972835,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_5000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.313592497220571,0.0946554336949302,0.234891077830502,0.833197163215925,0.311911605235063,0.094065871979413,0.231871378882126,0.831638141640744,0.315396522113293,0.0952481698373577,0.23832163038905,0.835013869270752,evaluation_set,0.516457038945295,0.513380347862231,0.519170474087591,0.251590137598692,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_50000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.297702888158363,0.0899526563979711,0.272904076434219,0.852977412258508,0.295899712623621,0.0893487039693109,0.26962783465116,0.851160591957519,0.299452921243177,0.0905466117094898,0.276042745789792,0.854462733201895,evaluation_set,0.542153708461604,0.539185413424118,0.544741506155908,0.280151761452883,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.291919923589648,0.0883197738455573,0.286102822253009,0.859947101158672,0.290124678703599,0.087694742947,0.282993477361355,0.858144181802874,0.293452030952637,0.0888895198853323,0.289148706178659,0.861343224049599,evaluation_set,0.550319259406553,0.54717570588479,0.553073038234078,0.260077812849334,evaluation_set
FS_housing,pmt_train_and_evaluation_samples_seed_1_241016.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.289253902621078,0.0875824647886507,0.292062561866624,0.863259301016536,0.287453815429079,0.0869732883704297,0.289280250841891,0.861793643027302,0.290765609598562,0.0881104546577364,0.295034937050623,0.864709812810298,evaluation_set,0.554449348250026,0.551157930800905,0.557577163502687,0.260011491814999,evaluation_set
FS_immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.363028900389554,0.109293741537512,0.116568235721722,0.745726056062508,0.361146101270692,0.108577336295087,0.114014113761676,0.743678266313964,0.364712864741927,0.109886140678849,0.118914367637161,0.747708539944059,evaluation_set,0.417005415289402,0.413113540909576,0.420014799289501,0.217669320796448,evaluation_set
FS_immigration,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.32905728366086,0.0977989414142471,0.20948180433111,0.806447932621193,0.327278529450575,0.0972034330353973,0.205762962339397,0.804165976255673,0.331023618372356,0.0984389529270133,0.212158403597879,0.80841020345946,evaluation_set,0.504175527776337,0.501060404514312,0.506868924011083,0.22259665502925,evaluation_set
